"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"50"	"Shout out @samsmithworld. Love you buddy Ì†ºÌæ∂ #americanidol"	FALSE	5285	NA	2018-03-27 04:10:23	FALSE	NA	"978484351531757568"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	659	FALSE	FALSE	NA	NA
"51"	"From now on, I'm not gonna say \"break a leg\" for every performance that you do @CadeFoehner, but I am kinda glad th‚Ä¶ https://t.co/XvDwJGt667"	FALSE	2731	NA	2018-03-27 04:05:55	TRUE	NA	"978483226845917184"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	395	FALSE	FALSE	NA	NA
"52"	"You are a dream Ì†ΩÌ≤ò @MaddiePoppe #americanidol"	FALSE	3004	NA	2018-03-27 03:57:28	FALSE	NA	"978481102330281984"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	404	FALSE	FALSE	NA	NA
"53"	"I Ì†ΩÌ±Å you, and I ‚ù§Ô∏è you @zachdonofrio. Every time I wear my socks, I'll think of you #americanidol"	FALSE	3145	NA	2018-03-27 03:56:13	FALSE	NA	"978480785320628225"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	415	FALSE	FALSE	NA	NA
"54"	"Find someone who looks at you like @hashtagcatie looks @zachdonofrio Ì†ΩÌ∏ç #americanidol"	FALSE	2851	NA	2018-03-27 03:53:37	FALSE	NA	"978480132657573888"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	450	FALSE	FALSE	NA	NA
"55"	"Every time @LionelRichie cries, a dove dies Ì†ΩÌ∏î #americanidol"	FALSE	3542	NA	2018-03-27 03:43:44	FALSE	NA	"978477645447839744"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	445	FALSE	FALSE	NA	NA
"56"	"SHAKE AND BAKE AND IIIIII HELPED #MiloSposato #americanidol"	FALSE	3176	NA	2018-03-27 03:40:31	FALSE	NA	"978476836739997696"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	378	FALSE	FALSE	NA	NA
"57"	".@noahdavis50 #americanidol https://t.co/oE5wIvaW6A"	FALSE	3299	NA	2018-03-27 03:39:50	FALSE	NA	"978476664769277952"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	423	FALSE	FALSE	NA	NA
"58"	"Take us to church Ì†ΩÌπèÌ†ºÌøº @TrevorMcBane #americanidol"	FALSE	3121	NA	2018-03-27 03:19:34	FALSE	NA	"978471562637582337"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	397	FALSE	FALSE	NA	NA
"59"	"You're MY hero @AlyssaRaghu Ì†ΩÌ∏≠ #americanidol"	FALSE	2894	NA	2018-03-27 03:16:38	FALSE	NA	"978470823223746560"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	406	FALSE	FALSE	NA	NA
"60"	"You can be like a Ì†ºÌº¥ and you can bend and sway and you will not break @laylaspring #americanidol"	FALSE	2733	NA	2018-03-27 03:15:48	FALSE	NA	"978470615408496640"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	405	FALSE	FALSE	NA	NA
"61"	"HOLY CRAP I'M NERVOUS. We are separating the singers from the superstars now, aren't we @LukeBryanOnline‚Ä¶ https://t.co/gtcdanTLfT"	FALSE	2838	NA	2018-03-27 03:08:17	TRUE	NA	"978468724817580032"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	393	FALSE	FALSE	NA	NA
"62"	"You did not just kiss your bicep @tholmesmusic Ì†æÌ¥¶Ì†ºÌøº‚Äç‚ôÄÔ∏è #americanidol"	FALSE	2812	NA	2018-03-27 03:04:59	FALSE	NA	"978467895159152641"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	384	FALSE	FALSE	NA	NA
"63"	"Luck is when opportunity meets preparation, truer words were never spoken @RyanSeacrest #americanidol"	FALSE	3533	NA	2018-03-27 03:03:57	FALSE	NA	"978467633879117824"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	530	FALSE	FALSE	NA	NA
"64"	"Welcome back! #americanidol"	FALSE	5517	NA	2018-03-27 03:03:12	FALSE	NA	"978467445382893568"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	618	FALSE	FALSE	NA	NA
"65"	"Is it a Ì†æÌ∂Ö? Is it a ‚úàÔ∏è? No, it‚Äôs @LukeBryanOnline, @lionelrichie, @ryanseacrest and my enormous heads in an attempt‚Ä¶ https://t.co/zeRfsMn1G5"	FALSE	5220	NA	2018-03-27 00:07:07	TRUE	NA	"978423133559492609"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	792	FALSE	FALSE	NA	NA
"66"	"Ì†ΩÌ±èÌ†ºÌøº YOU Ì†ΩÌ±èÌ†ºÌøº DID Ì†ΩÌ±èÌ†ºÌøº NOT Ì†ΩÌ±èÌ†ºÌøº COME Ì†ΩÌ±èÌ†ºÌøº HERE Ì†ΩÌ±èÌ†ºÌøº TO Ì†ΩÌ±èÌ†ºÌøº PLAY Ì†ΩÌ±èÌ†ºÌøºYOU Ì†ΩÌ±èÌ†ºÌøº CAME Ì†ΩÌ±èÌ†ºÌøº HERE Ì†ΩÌ±èÌ†ºÌøº TO Ì†ΩÌ±èÌ†ºÌøº SLAY Ì†ΩÌ±èÌ†ºÌøº @adavox #americanidol"	FALSE	6095	NA	2018-03-26 05:12:31	FALSE	NA	"978137602426470400"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	851	FALSE	FALSE	NA	NA
"67"	"Social media is a blessing and a curse. Don't let bullies behind a keyboard tell you what you're worth. Thank you f‚Ä¶ https://t.co/vqVstlbU2w"	FALSE	5841	NA	2018-03-26 05:12:12	TRUE	NA	"978137521224740864"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	1030	FALSE	FALSE	NA	NA
